energy	PL
3.3331	2.79E-07
3.333	2.79E-07
3.3329	2.80E-07
3.3328	2.80E-07
3.3327	2.80E-07
3.3326	2.80E-07
3.3325	2.80E-07
3.3324	2.80E-07
3.3323	2.81E-07
3.3322	2.81E-07
3.3321	2.81E-07
3.332	2.81E-07
3.3319	2.81E-07
3.3318	2.81E-07
3.3317	2.81E-07
3.3316	2.82E-07
3.3315	2.82E-07
3.3314	2.82E-07
3.3313	2.82E-07
3.3312	2.82E-07
3.3311	2.82E-07
3.331	2.82E-07
3.3309	2.83E-07
3.3308	2.83E-07
3.3307	2.83E-07
3.3306	2.83E-07
3.3305	2.83E-07
3.3304	2.83E-07
3.3303	2.83E-07
3.3302	2.84E-07
3.3301	2.84E-07
3.33	2.84E-07
3.3299	2.84E-07
3.3298	2.84E-07
3.3297	2.84E-07
3.3296	2.85E-07
3.3295	2.85E-07
3.3294	2.85E-07
3.3293	2.85E-07
3.3292	2.85E-07
3.3291	2.85E-07
3.329	2.85E-07
3.3289	2.86E-07
3.3288	2.86E-07
3.3287	2.86E-07
3.3286	2.86E-07
3.3285	2.86E-07
3.3284	2.86E-07
3.3283	2.86E-07
3.3282	2.87E-07
3.3281	2.87E-07
3.328	2.87E-07
3.3279	2.87E-07
3.3278	2.87E-07
3.3277	2.87E-07
3.3276	2.88E-07
3.3275	2.88E-07
3.3274	2.88E-07
3.3273	2.88E-07
3.3272	2.88E-07
3.3271	2.88E-07
3.327	2.88E-07
3.3269	2.89E-07
3.3268	2.89E-07
3.3267	2.89E-07
3.3266	2.89E-07
3.3265	2.89E-07
3.3264	2.89E-07
3.3263	2.90E-07
3.3262	2.90E-07
3.3261	2.90E-07
3.326	2.90E-07
3.3259	2.90E-07
3.3258	2.90E-07
3.3257	2.90E-07
3.3256	2.91E-07
3.3255	2.91E-07
3.3254	2.91E-07
3.3253	2.91E-07
3.3252	2.91E-07
3.3251	2.91E-07
3.325	2.91E-07
3.3249	2.92E-07
3.3248	2.92E-07
3.3247	2.92E-07
3.3246	2.92E-07
3.3245	2.92E-07
3.3244	2.92E-07
3.3243	2.93E-07
3.3242	2.93E-07
3.3241	2.93E-07
3.324	2.93E-07
3.3239	2.93E-07
3.3238	2.93E-07
3.3237	2.93E-07
3.3236	2.94E-07
3.3235	2.94E-07
3.3234	2.94E-07
3.3233	2.94E-07
3.3232	2.94E-07
3.3231	2.94E-07
3.323	2.95E-07
3.3229	2.95E-07
3.3228	2.95E-07
3.3227	2.95E-07
3.3226	2.95E-07
3.3225	2.95E-07
3.3224	2.95E-07
3.3223	2.96E-07
3.3222	2.96E-07
3.3221	2.96E-07
3.322	2.96E-07
3.3219	2.96E-07
3.3218	2.96E-07
3.3217	2.97E-07
3.3216	2.97E-07
3.3215	2.97E-07
3.3214	2.97E-07
3.3213	2.97E-07
3.3212	2.97E-07
3.3211	2.97E-07
3.321	2.98E-07
3.3209	2.98E-07
3.3208	2.98E-07
3.3207	2.98E-07
3.3206	2.98E-07
3.3205	2.98E-07
3.3204	2.99E-07
3.3203	2.99E-07
3.3202	2.99E-07
3.3201	2.99E-07
3.32	2.99E-07
3.3199	2.99E-07
3.3198	3.00E-07
3.3197	3.00E-07
3.3196	3.00E-07
3.3195	3.00E-07
3.3194	3.00E-07
3.3193	3.00E-07
3.3192	3.00E-07
3.3191	3.01E-07
3.319	3.01E-07
3.3189	3.01E-07
3.3188	3.01E-07
3.3187	3.01E-07
3.3186	3.01E-07
3.3185	3.02E-07
3.3184	3.02E-07
3.3183	3.02E-07
3.3182	3.02E-07
3.3181	3.02E-07
3.318	3.02E-07
3.3179	3.02E-07
3.3178	3.03E-07
3.3177	3.03E-07
3.3176	3.03E-07
3.3175	3.03E-07
3.3174	3.03E-07
3.3173	3.03E-07
3.3172	3.04E-07
3.3171	3.04E-07
3.317	3.04E-07
3.3169	3.04E-07
3.3168	3.04E-07
3.3167	3.04E-07
3.3166	3.05E-07
3.3165	3.05E-07
3.3164	3.05E-07
3.3163	3.05E-07
3.3162	3.05E-07
3.3161	3.05E-07
3.316	3.05E-07
3.3159	3.06E-07
3.3158	3.06E-07
3.3157	3.06E-07
3.3156	3.06E-07
3.3155	3.06E-07
3.3154	3.06E-07
3.3153	3.07E-07
3.3152	3.07E-07
3.3151	3.07E-07
3.315	3.07E-07
3.3149	3.07E-07
3.3148	3.07E-07
3.3147	3.08E-07
3.3146	3.08E-07
3.3145	3.08E-07
3.3144	3.08E-07
3.3143	3.08E-07
3.3142	3.08E-07
3.3141	3.09E-07
3.314	3.09E-07
3.3139	3.09E-07
3.3138	3.09E-07
3.3137	3.09E-07
3.3136	3.09E-07
3.3135	3.09E-07
3.3134	3.10E-07
3.3133	3.10E-07
3.3132	3.10E-07
3.3131	3.10E-07
3.313	3.10E-07
3.3129	3.10E-07
3.3128	3.11E-07
3.3127	3.11E-07
3.3126	3.11E-07
3.3125	3.11E-07
3.3124	3.11E-07
3.3123	3.11E-07
3.3122	3.12E-07
3.3121	3.12E-07
3.312	3.12E-07
3.3119	3.12E-07
3.3118	3.12E-07
3.3117	3.12E-07
3.3116	3.13E-07
3.3115	3.13E-07
3.3114	3.13E-07
3.3113	3.13E-07
3.3112	3.13E-07
3.3111	3.13E-07
3.311	3.13E-07
3.3109	3.14E-07
3.3108	3.14E-07
3.3107	3.14E-07
3.3106	3.14E-07
3.3105	3.14E-07
3.3104	3.14E-07
3.3103	3.15E-07
3.3102	3.15E-07
3.3101	3.15E-07
3.31	3.15E-07
3.3099	3.15E-07
3.3098	3.15E-07
3.3097	3.16E-07
3.3096	3.16E-07
3.3095	3.16E-07
3.3094	3.16E-07
3.3093	3.16E-07
3.3092	3.16E-07
3.3091	3.17E-07
3.309	3.17E-07
3.3089	3.17E-07
3.3088	3.17E-07
3.3087	3.17E-07
3.3086	3.17E-07
3.3085	3.18E-07
3.3084	3.18E-07
3.3083	3.18E-07
3.3082	3.18E-07
3.3081	3.18E-07
3.308	3.18E-07
3.3079	3.19E-07
3.3078	3.19E-07
3.3077	3.19E-07
3.3076	3.19E-07
3.3075	3.19E-07
3.3074	3.19E-07
3.3073	3.20E-07
3.3072	3.20E-07
3.3071	3.20E-07
3.307	3.20E-07
3.3069	3.20E-07
3.3068	3.20E-07
3.3067	3.20E-07
3.3066	3.21E-07
3.3065	3.21E-07
3.3064	3.21E-07
3.3063	3.21E-07
3.3062	3.21E-07
3.3061	3.21E-07
3.306	3.22E-07
3.3059	3.22E-07
3.3058	3.22E-07
3.3057	3.22E-07
3.3056	3.22E-07
3.3055	3.22E-07
3.3054	3.23E-07
3.3053	3.23E-07
3.3052	3.23E-07
3.3051	3.23E-07
3.305	3.23E-07
3.3049	3.23E-07
3.3048	3.24E-07
3.3047	3.24E-07
3.3046	3.24E-07
3.3045	3.24E-07
3.3044	3.24E-07
3.3043	3.24E-07
3.3042	3.25E-07
3.3041	3.25E-07
3.304	3.25E-07
3.3039	3.25E-07
3.3038	3.25E-07
3.3037	3.25E-07
3.3036	3.26E-07
3.3035	3.26E-07
3.3034	3.26E-07
3.3033	3.26E-07
3.3032	3.26E-07
3.3031	3.26E-07
3.303	3.27E-07
3.3029	3.27E-07
3.3028	3.27E-07
3.3027	3.27E-07
3.3026	3.27E-07
3.3025	3.27E-07
3.3024	3.28E-07
3.3023	3.28E-07
3.3022	3.28E-07
3.3021	3.28E-07
3.302	3.28E-07
3.3019	3.28E-07
3.3018	3.29E-07
3.3017	3.29E-07
3.3016	3.29E-07
3.3015	3.29E-07
3.3014	3.29E-07
3.3013	3.29E-07
3.3012	3.30E-07
3.3011	3.30E-07
3.301	3.30E-07
3.3009	3.30E-07
3.3008	3.30E-07
3.3007	3.30E-07
3.3006	3.31E-07
3.3005	3.31E-07
3.3004	3.31E-07
3.3003	3.31E-07
3.3002	3.31E-07
3.3001	3.31E-07
3.3	3.32E-07
3.2999	3.32E-07
3.2998	3.32E-07
3.2997	3.32E-07
3.2996	3.32E-07
3.2995	3.32E-07
3.2994	3.33E-07
3.2993	3.33E-07
3.2992	3.33E-07
3.2991	3.33E-07
3.299	3.33E-07
3.2989	3.33E-07
3.2988	3.34E-07
3.2987	3.34E-07
3.2986	3.34E-07
3.2985	3.34E-07
3.2984	3.34E-07
3.2983	3.35E-07
3.2982	3.35E-07
3.2981	3.35E-07
3.298	3.35E-07
3.2979	3.35E-07
3.2978	3.35E-07
3.2977	3.36E-07
3.2976	3.36E-07
3.2975	3.36E-07
3.2974	3.36E-07
3.2973	3.36E-07
3.2972	3.36E-07
3.2971	3.37E-07
3.297	3.37E-07
3.2969	3.37E-07
3.2968	3.37E-07
3.2967	3.37E-07
3.2966	3.37E-07
3.2965	3.38E-07
3.2964	3.38E-07
3.2963	3.38E-07
3.2962	3.38E-07
3.2961	3.38E-07
3.296	3.38E-07
3.2959	3.39E-07
3.2958	3.39E-07
3.2957	3.39E-07
3.2956	3.39E-07
3.2955	3.39E-07
3.2954	3.39E-07
3.2953	3.40E-07
3.2952	3.40E-07
3.2951	3.40E-07
3.295	3.40E-07
3.2949	3.40E-07
3.2948	3.40E-07
3.2947	3.41E-07
3.2946	3.41E-07
3.2945	3.41E-07
3.2944	3.41E-07
3.2943	3.41E-07
3.2942	3.42E-07
3.2941	3.42E-07
3.294	3.42E-07
3.2939	3.42E-07
3.2938	3.42E-07
3.2937	3.42E-07
3.2936	3.43E-07
3.2935	3.43E-07
3.2934	3.43E-07
3.2933	3.43E-07
3.2932	3.43E-07
3.2931	3.43E-07
3.293	3.44E-07
3.2929	3.44E-07
3.2928	3.44E-07
3.2927	3.44E-07
3.2926	3.44E-07
3.2925	3.44E-07
3.2924	3.45E-07
3.2923	3.45E-07
3.2922	3.45E-07
3.2921	3.45E-07
3.292	3.45E-07
3.2919	3.45E-07
3.2918	3.46E-07
3.2917	3.46E-07
3.2916	3.46E-07
3.2915	3.46E-07
3.2914	3.46E-07
3.2913	3.47E-07
3.2912	3.47E-07
3.2911	3.47E-07
3.291	3.47E-07
3.2909	3.47E-07
3.2908	3.47E-07
3.2907	3.48E-07
3.2906	3.48E-07
3.2905	3.48E-07
3.2904	3.48E-07
3.2903	3.48E-07
3.2902	3.48E-07
3.2901	3.49E-07
3.29	3.49E-07
3.2899	3.49E-07
3.2898	3.49E-07
3.2897	3.49E-07
3.2896	3.50E-07
3.2895	3.50E-07
3.2894	3.50E-07
3.2893	3.50E-07
3.2892	3.50E-07
3.2891	3.50E-07
3.289	3.51E-07
3.2889	3.51E-07
3.2888	3.51E-07
3.2887	3.51E-07
3.2886	3.51E-07
3.2885	3.51E-07
3.2884	3.52E-07
3.2883	3.52E-07
3.2882	3.52E-07
3.2881	3.52E-07
3.288	3.52E-07
3.2879	3.53E-07
3.2878	3.53E-07
3.2877	3.53E-07
3.2876	3.53E-07
3.2875	3.53E-07
3.2874	3.53E-07
3.2873	3.54E-07
3.2872	3.54E-07
3.2871	3.54E-07
3.287	3.54E-07
3.2869	3.54E-07
3.2868	3.54E-07
3.2867	3.55E-07
3.2866	3.55E-07
3.2865	3.55E-07
3.2864	3.55E-07
3.2863	3.55E-07
3.2862	3.56E-07
3.2861	3.56E-07
3.286	3.56E-07
3.2859	3.56E-07
3.2858	3.56E-07
3.2857	3.56E-07
3.2856	3.57E-07
3.2855	3.57E-07
3.2854	3.57E-07
3.2853	3.57E-07
3.2852	3.57E-07
3.2851	3.57E-07
3.285	3.58E-07
3.2849	3.58E-07
3.2848	3.58E-07
3.2847	3.58E-07
3.2846	3.58E-07
3.2845	3.59E-07
3.2844	3.59E-07
3.2843	3.59E-07
3.2842	3.59E-07
3.2841	3.59E-07
3.284	3.59E-07
3.2839	3.60E-07
3.2838	3.60E-07
3.2837	3.60E-07
3.2836	3.60E-07
3.2835	3.60E-07
3.2834	3.61E-07
3.2833	3.61E-07
3.2832	3.61E-07
3.2831	3.61E-07
3.283	3.61E-07
3.2829	3.61E-07
3.2828	3.62E-07
3.2827	3.62E-07
3.2826	3.62E-07
3.2825	3.62E-07
3.2824	3.62E-07
3.2823	3.63E-07
3.2822	3.63E-07
3.2821	3.63E-07
3.282	3.63E-07
3.2819	3.63E-07
3.2818	3.63E-07
3.2817	3.64E-07
3.2816	3.64E-07
3.2815	3.64E-07
3.2814	3.64E-07
3.2813	3.64E-07
3.2812	3.64E-07
3.2811	3.65E-07
3.281	3.65E-07
3.2809	3.65E-07
3.2808	3.65E-07
3.2807	3.65E-07
3.2806	3.66E-07
3.2805	3.66E-07
3.2804	3.66E-07
3.2803	3.66E-07
3.2802	3.66E-07
3.2801	3.66E-07
3.28	3.67E-07
3.2799	3.67E-07
3.2798	3.67E-07
3.2797	3.67E-07
3.2796	3.67E-07
3.2795	3.68E-07
3.2794	3.68E-07
3.2793	3.68E-07
3.2792	3.68E-07
3.2791	3.68E-07
3.279	3.68E-07
3.2789	3.69E-07
3.2788	3.69E-07
3.2787	3.69E-07
3.2786	3.69E-07
3.2785	3.69E-07
3.2784	3.70E-07
3.2783	3.70E-07
3.2782	3.70E-07
3.2781	3.70E-07
3.278	3.70E-07
3.2779	3.71E-07
3.2778	3.71E-07
3.2777	3.71E-07
3.2776	3.71E-07
3.2775	3.71E-07
3.2774	3.71E-07
3.2773	3.72E-07
3.2772	3.72E-07
3.2771	3.72E-07
3.277	3.72E-07
3.2769	3.72E-07
3.2768	3.73E-07
3.2767	3.73E-07
3.2766	3.73E-07
3.2765	3.73E-07
3.2764	3.73E-07
3.2763	3.73E-07
3.2762	3.74E-07
3.2761	3.74E-07
3.276	3.74E-07
3.2759	3.74E-07
3.2758	3.74E-07
3.2757	3.75E-07
3.2756	3.75E-07
3.2755	3.75E-07
3.2754	3.75E-07
3.2753	3.75E-07
3.2752	3.75E-07
3.2751	3.76E-07
3.275	3.76E-07
3.2749	3.76E-07
3.2748	3.76E-07
3.2747	3.76E-07
3.2746	3.77E-07
3.2745	3.77E-07
3.2744	3.77E-07
3.2743	3.77E-07
3.2742	3.77E-07
3.2741	3.78E-07
3.274	3.78E-07
3.2739	3.78E-07
3.2738	3.78E-07
3.2737	3.78E-07
3.2736	3.78E-07
3.2735	3.79E-07
3.2734	3.79E-07
3.2733	3.79E-07
3.2732	3.79E-07
3.2731	3.79E-07
3.273	3.80E-07
3.2729	3.80E-07
3.2728	3.80E-07
3.2727	3.80E-07
3.2726	3.80E-07
3.2725	3.81E-07
3.2724	3.81E-07
3.2723	3.81E-07
3.2722	3.81E-07
3.2721	3.81E-07
3.272	3.81E-07
3.2719	3.82E-07
3.2718	3.82E-07
3.2717	3.82E-07
3.2716	3.82E-07
3.2715	3.82E-07
3.2714	3.83E-07
3.2713	3.83E-07
3.2712	3.83E-07
3.2711	3.83E-07
3.271	3.83E-07
3.2709	3.84E-07
3.2708	3.84E-07
3.2707	3.84E-07
3.2706	3.84E-07
3.2705	3.84E-07
3.2704	3.84E-07
3.2703	3.85E-07
3.2702	3.85E-07
3.2701	3.85E-07
3.27	3.85E-07
3.2699	3.85E-07
3.2698	3.86E-07
3.2697	3.86E-07
3.2696	3.86E-07
3.2695	3.86E-07
3.2694	3.86E-07
3.2693	3.87E-07
3.2692	3.87E-07
3.2691	3.87E-07
3.269	3.87E-07
3.2689	3.87E-07
3.2688	3.88E-07
3.2687	3.88E-07
3.2686	3.88E-07
3.2685	3.88E-07
3.2684	3.88E-07
3.2683	3.88E-07
3.2682	3.89E-07
3.2681	3.89E-07
3.268	3.89E-07
3.2679	3.89E-07
3.2678	3.89E-07
3.2677	3.90E-07
3.2676	3.90E-07
3.2675	3.90E-07
3.2674	3.90E-07
3.2673	3.90E-07
3.2672	3.91E-07
3.2671	3.91E-07
3.267	3.91E-07
3.2669	3.91E-07
3.2668	3.91E-07
3.2667	3.92E-07
3.2666	3.92E-07
3.2665	3.92E-07
3.2664	3.92E-07
3.2663	3.92E-07
3.2662	3.92E-07
3.2661	3.93E-07
3.266	3.93E-07
3.2659	3.93E-07
3.2658	3.93E-07
3.2657	3.93E-07
3.2656	3.94E-07
3.2655	3.94E-07
3.2654	3.94E-07
3.2653	3.94E-07
3.2652	3.94E-07
3.2651	3.95E-07
3.265	3.95E-07
3.2649	3.95E-07
3.2648	3.95E-07
3.2647	3.95E-07
3.2646	3.96E-07
3.2645	3.96E-07
3.2644	3.96E-07
3.2643	3.96E-07
3.2642	3.96E-07
3.2641	3.97E-07
3.264	3.97E-07
3.2639	3.97E-07
3.2638	3.97E-07
3.2637	3.97E-07
3.2636	3.98E-07
3.2635	3.98E-07
3.2634	3.98E-07
3.2633	3.98E-07
3.2632	3.98E-07
3.2631	3.98E-07
3.263	3.99E-07
3.2629	3.99E-07
3.2628	3.99E-07
3.2627	3.99E-07
3.2626	3.99E-07
3.2625	4.00E-07
3.2624	4.00E-07
3.2623	4.00E-07
3.2622	4.00E-07
3.2621	4.00E-07
3.262	4.01E-07
3.2619	4.01E-07
3.2618	4.01E-07
3.2617	4.01E-07
3.2616	4.01E-07
3.2615	4.02E-07
3.2614	4.02E-07
3.2613	4.02E-07
3.2612	4.02E-07
3.2611	4.02E-07
3.261	4.03E-07
3.2609	4.03E-07
3.2608	4.03E-07
3.2607	4.03E-07
3.2606	4.03E-07
3.2605	4.04E-07
3.2604	4.04E-07
3.2603	4.04E-07
3.2602	4.04E-07
3.2601	4.04E-07
3.26	4.05E-07
3.2599	4.05E-07
3.2598	4.05E-07
3.2597	4.05E-07
3.2596	4.05E-07
3.2595	4.06E-07
3.2594	4.06E-07
3.2593	4.06E-07
3.2592	4.06E-07
3.2591	4.06E-07
3.259	4.07E-07
3.2589	4.07E-07
3.2588	4.07E-07
3.2587	4.07E-07
3.2586	4.07E-07
3.2585	4.07E-07
3.2584	4.08E-07
3.2583	4.08E-07
3.2582	4.08E-07
3.2581	4.08E-07
3.258	4.08E-07
3.2579	4.09E-07
3.2578	4.09E-07
3.2577	4.09E-07
3.2576	4.09E-07
3.2575	4.09E-07
3.2574	4.10E-07
3.2573	4.10E-07
3.2572	4.10E-07
3.2571	4.10E-07
3.257	4.10E-07
3.2569	4.11E-07
3.2568	4.11E-07
3.2567	4.11E-07
3.2566	4.11E-07
3.2565	4.11E-07
3.2564	4.12E-07
3.2563	4.12E-07
3.2562	4.12E-07
3.2561	4.12E-07
3.256	4.12E-07
3.2559	4.13E-07
3.2558	4.13E-07
3.2557	4.13E-07
3.2556	4.13E-07
3.2555	4.13E-07
3.2554	4.14E-07
3.2553	4.14E-07
3.2552	4.14E-07
3.2551	4.14E-07
3.255	4.14E-07
3.2549	4.15E-07
3.2548	4.15E-07
3.2547	4.15E-07
3.2546	4.15E-07
3.2545	4.15E-07
3.2544	4.16E-07
3.2543	4.16E-07
3.2542	4.16E-07
3.2541	4.16E-07
3.254	4.16E-07
3.2539	4.17E-07
3.2538	4.17E-07
3.2537	4.17E-07
3.2536	4.17E-07
3.2535	4.17E-07
3.2534	4.18E-07
3.2533	4.18E-07
3.2532	4.18E-07
3.2531	4.18E-07
3.253	4.18E-07
3.2529	4.19E-07
3.2528	4.19E-07
3.2527	4.19E-07
3.2526	4.19E-07
3.2525	4.19E-07
3.2524	4.20E-07
3.2523	4.20E-07
3.2522	4.20E-07
3.2521	4.20E-07
3.252	4.21E-07
3.2519	4.21E-07
3.2518	4.21E-07
3.2517	4.21E-07
3.2516	4.21E-07
3.2515	4.22E-07
3.2514	4.22E-07
3.2513	4.22E-07
3.2512	4.22E-07
3.2511	4.22E-07
3.251	4.23E-07
3.2509	4.23E-07
3.2508	4.23E-07
3.2507	4.23E-07
3.2506	4.23E-07
3.2505	4.24E-07
3.2504	4.24E-07
3.2503	4.24E-07
3.2502	4.24E-07
3.2501	4.24E-07
3.25	4.25E-07
3.2499	4.25E-07
3.2498	4.25E-07
3.2497	4.25E-07
3.2496	4.25E-07
3.2495	4.26E-07
3.2494	4.26E-07
3.2493	4.26E-07
3.2492	4.26E-07
3.2491	4.26E-07
3.249	4.27E-07
3.2489	4.27E-07
3.2488	4.27E-07
3.2487	4.27E-07
3.2486	4.27E-07
3.2485	4.28E-07
3.2484	4.28E-07
3.2483	4.28E-07
3.2482	4.28E-07
3.2481	4.28E-07
3.248	4.29E-07
3.2479	4.29E-07
3.2478	4.29E-07
3.2477	4.29E-07
3.2476	4.30E-07
3.2475	4.30E-07
3.2474	4.30E-07
3.2473	4.30E-07
3.2472	4.30E-07
3.2471	4.31E-07
3.247	4.31E-07
3.2469	4.31E-07
3.2468	4.31E-07
3.2467	4.31E-07
3.2466	4.32E-07
3.2465	4.32E-07
3.2464	4.32E-07
3.2463	4.32E-07
3.2462	4.32E-07
3.2461	4.33E-07
3.246	4.33E-07
3.2459	4.33E-07
3.2458	4.33E-07
3.2457	4.33E-07
3.2456	4.34E-07
3.2455	4.34E-07
3.2454	4.34E-07
3.2453	4.34E-07
3.2452	4.34E-07
3.2451	4.35E-07
3.245	4.35E-07
3.2449	4.35E-07
3.2448	4.35E-07
3.2447	4.36E-07
3.2446	4.36E-07
3.2445	4.36E-07
3.2444	4.36E-07
3.2443	4.36E-07
3.2442	4.37E-07
3.2441	4.37E-07
3.244	4.37E-07
3.2439	4.37E-07
3.2438	4.37E-07
3.2437	4.38E-07
3.2436	4.38E-07
3.2435	4.38E-07
3.2434	4.38E-07
3.2433	4.38E-07
3.2432	4.39E-07
3.2431	4.39E-07
3.243	4.39E-07
3.2429	4.39E-07
3.2428	4.39E-07
3.2427	4.40E-07
3.2426	4.40E-07
3.2425	4.40E-07
3.2424	4.40E-07
3.2423	4.41E-07
3.2422	4.41E-07
3.2421	4.41E-07
3.242	4.41E-07
3.2419	4.41E-07
3.2418	4.42E-07
3.2417	4.42E-07
3.2416	4.42E-07
3.2415	4.42E-07
3.2414	4.42E-07
3.2413	4.43E-07
3.2412	4.43E-07
3.2411	4.43E-07
3.241	4.43E-07
3.2409	4.43E-07
3.2408	4.44E-07
3.2407	4.44E-07
3.2406	4.44E-07
3.2405	4.44E-07
3.2404	4.45E-07
3.2403	4.45E-07
3.2402	4.45E-07
3.2401	4.45E-07
3.24	4.45E-07
3.2399	4.46E-07
3.2398	4.46E-07
3.2397	4.46E-07
3.2396	4.46E-07
3.2395	4.46E-07
3.2394	4.47E-07
3.2393	4.47E-07
3.2392	4.47E-07
3.2391	4.47E-07
3.239	4.48E-07
3.2389	4.48E-07
3.2388	4.48E-07
3.2387	4.48E-07
3.2386	4.48E-07
3.2385	4.49E-07
3.2384	4.49E-07
3.2383	4.49E-07
3.2382	4.49E-07
3.2381	4.49E-07
3.238	4.50E-07
3.2379	4.50E-07
3.2378	4.50E-07
3.2377	4.50E-07
3.2376	4.51E-07
3.2375	4.51E-07
3.2374	4.51E-07
3.2373	4.51E-07
3.2372	4.51E-07
3.2371	4.52E-07
3.237	4.52E-07
3.2369	4.52E-07
3.2368	4.52E-07
3.2367	4.52E-07
3.2366	4.53E-07
3.2365	4.53E-07
3.2364	4.53E-07
3.2363	4.53E-07
3.2362	4.54E-07
3.2361	4.54E-07
3.236	4.54E-07
3.2359	4.54E-07
3.2358	4.54E-07
3.2357	4.55E-07
3.2356	4.55E-07
3.2355	4.55E-07
3.2354	4.55E-07
3.2353	4.55E-07
3.2352	4.56E-07
3.2351	4.56E-07
3.235	4.56E-07
3.2349	4.56E-07
3.2348	4.57E-07
3.2347	4.57E-07
3.2346	4.57E-07
3.2345	4.57E-07
3.2344	4.57E-07
3.2343	4.58E-07
3.2342	4.58E-07
3.2341	4.58E-07
3.234	4.58E-07
3.2339	4.58E-07
3.2338	4.59E-07
3.2337	4.59E-07
3.2336	4.59E-07
3.2335	4.59E-07
3.2334	4.60E-07
3.2333	4.60E-07
3.2332	4.60E-07
3.2331	4.60E-07
3.233	4.60E-07
3.2329	4.61E-07
3.2328	4.61E-07
3.2327	4.61E-07
3.2326	4.61E-07
3.2325	4.62E-07
3.2324	4.62E-07
3.2323	4.62E-07
3.2322	4.62E-07
3.2321	4.62E-07
3.232	4.63E-07
3.2319	4.63E-07
3.2318	4.63E-07
3.2317	4.63E-07
3.2316	4.64E-07
3.2315	4.64E-07
3.2314	4.64E-07
3.2313	4.64E-07
3.2312	4.64E-07
3.2311	4.65E-07
3.231	4.65E-07
3.2309	4.65E-07
3.2308	4.65E-07
3.2307	4.65E-07
3.2306	4.66E-07
3.2305	4.66E-07
3.2304	4.66E-07
3.2303	4.66E-07
3.2302	4.67E-07
3.2301	4.67E-07
3.23	4.67E-07
3.2299	4.67E-07
3.2298	4.67E-07
3.2297	4.68E-07
3.2296	4.68E-07
3.2295	4.68E-07
3.2294	4.68E-07
3.2293	4.69E-07
3.2292	4.69E-07
3.2291	4.69E-07
3.229	4.69E-07
3.2289	4.69E-07
3.2288	4.70E-07
3.2287	4.70E-07
3.2286	4.70E-07
3.2285	4.70E-07
3.2284	4.71E-07
3.2283	4.71E-07
3.2282	4.71E-07
3.2281	4.71E-07
3.228	4.71E-07
3.2279	4.72E-07
3.2278	4.72E-07
3.2277	4.72E-07
3.2276	4.72E-07
3.2275	4.73E-07
3.2274	4.73E-07
3.2273	4.73E-07
3.2272	4.73E-07
3.2271	4.73E-07
3.227	4.74E-07
3.2269	4.74E-07
3.2268	4.74E-07
3.2267	4.74E-07
3.2266	4.75E-07
3.2265	4.75E-07
3.2264	4.75E-07
3.2263	4.75E-07
3.2262	4.75E-07
3.2261	4.76E-07
3.226	4.76E-07
3.2259	4.76E-07
3.2258	4.76E-07
3.2257	4.77E-07
3.2256	4.77E-07
3.2255	4.77E-07
3.2254	4.77E-07
3.2253	4.77E-07
3.2252	4.78E-07
3.2251	4.78E-07
3.225	4.78E-07
3.2249	4.78E-07
3.2248	4.79E-07
3.2247	4.79E-07
3.2246	4.79E-07
3.2245	4.79E-07
3.2244	4.80E-07
3.2243	4.80E-07
3.2242	4.80E-07
3.2241	4.80E-07
3.224	4.80E-07
3.2239	4.81E-07
3.2238	4.81E-07
3.2237	4.81E-07
3.2236	4.81E-07
3.2235	4.82E-07
3.2234	4.82E-07
3.2233	4.82E-07
3.2232	4.82E-07
3.2231	4.82E-07
3.223	4.83E-07
3.2229	4.83E-07
3.2228	4.83E-07
3.2227	4.83E-07
3.2226	4.84E-07
3.2225	4.84E-07
3.2224	4.84E-07
3.2223	4.84E-07
3.2222	4.84E-07
3.2221	4.85E-07
3.222	4.85E-07
3.2219	4.85E-07
3.2218	4.85E-07
3.2217	4.86E-07
3.2216	4.86E-07
3.2215	4.86E-07
3.2214	4.86E-07
3.2213	4.87E-07
3.2212	4.87E-07
3.2211	4.87E-07
3.221	4.87E-07
3.2209	4.87E-07
3.2208	4.88E-07
3.2207	4.88E-07
3.2206	4.88E-07
3.2205	4.88E-07
3.2204	4.89E-07
3.2203	4.89E-07
3.2202	4.89E-07
3.2201	4.89E-07
3.22	4.89E-07
3.2199	4.90E-07
3.2198	4.90E-07
3.2197	4.90E-07
3.2196	4.90E-07
3.2195	4.91E-07
3.2194	4.91E-07
3.2193	4.91E-07
3.2192	4.91E-07
3.2191	4.92E-07
3.219	4.92E-07
3.2189	4.92E-07
3.2188	4.92E-07
3.2187	4.92E-07
3.2186	4.93E-07
3.2185	4.93E-07
3.2184	4.93E-07
3.2183	4.93E-07
3.2182	4.94E-07
3.2181	4.94E-07
3.218	4.94E-07
3.2179	4.94E-07
3.2178	4.95E-07
3.2177	4.95E-07
3.2176	4.95E-07
3.2175	4.95E-07
3.2174	4.95E-07
3.2173	4.96E-07
3.2172	4.96E-07
3.2171	4.96E-07
3.217	4.96E-07
3.2169	4.97E-07
3.2168	4.97E-07
3.2167	4.97E-07
3.2166	4.97E-07
3.2165	4.98E-07
3.2164	4.98E-07
3.2163	4.98E-07
3.2162	4.98E-07
3.2161	4.98E-07
3.216	4.99E-07
3.2159	4.99E-07
3.2158	4.99E-07
3.2157	4.99E-07
3.2156	5.00E-07
